source_x,source_y,dest_x,dest_y,straight_distance,vehicle_count,hour,is_rush_hour,is_weekend,avg_network_congestion,scenario,scenario_normal,scenario_morning,scenario_evening,scenario_weekend,scenario_special,path_length,travel_time,total_distance,avg_congestion,computation_time
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,0,14,0,0,2.0273358982905316,Normal,1,0,0,0,0,136,308.92080189970835,1579.622261483395,2.0273358982905316,0.005110025405883789
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,25,14,0,0,4.32642490976316,Normal,1,0,0,0,0,136,731.4099521262561,1579.622261483395,4.32642490976316,0.005291938781738281
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,50,14,0,0,8.563608468581501,Normal,1,0,0,0,0,140,1535.3833156996623,1551.28355382144,8.563608468581501,0.006072998046875
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,100,14,0,0,11.34939623346784,Normal,1,0,0,0,0,128,1856.647729464554,1601.15143825007,11.34939623346784,0.005486011505126953
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,150,14,0,0,13.283762617557553,Normal,1,0,0,0,0,128,2183.91570866048,1601.15143825007,13.283762617557553,0.0057218074798583984
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,0,9,1,0,2.2839070144716542,Morning,0,1,0,0,0,136,357.26211746445455,1579.622261483395,2.2839070144716542,0.005483150482177734
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,25,9,1,0,3.858985998152255,Morning,0,1,0,0,0,140,670.1766889876611,1551.28355382144,3.858985998152255,0.005226850509643555
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,50,9,1,0,5.436813859999704,Morning,0,1,0,0,0,140,960.2936411705665,1551.28355382144,5.436813859999704,0.004568815231323242
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,100,9,1,0,11.518726792078406,Morning,0,1,0,0,0,128,1887.3131378004944,1601.15143825007,11.518726792078406,0.005445241928100586
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,150,9,1,0,12.796467842199409,Morning,0,1,0,0,0,128,2099.2848529237,1601.15143825007,12.796467842199409,0.005488157272338867
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,0,19,1,0,2.4080568077314006,Evening,0,0,1,0,0,140,390.47207103958226,1551.28355382144,2.4080568077314006,0.005209207534790039
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,25,19,1,0,3.86181819558907,Evening,0,0,1,0,0,140,668.7807931308204,1551.28355382144,3.86181819558907,0.005319118499755859
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,50,19,1,0,7.008223980392446,Evening,0,0,1,0,0,140,1246.558771955424,1551.28355382144,7.008223980392446,0.0057849884033203125
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,100,19,1,0,10.583092712481905,Evening,0,0,1,0,0,140,1903.5237760437833,1551.28355382144,10.583092712481905,0.006265163421630859
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,150,19,1,0,12.994874452547815,Evening,0,0,1,0,0,128,2133.3363801386586,1601.15143825007,12.994874452547815,0.0059051513671875
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,0,16,0,1,1.5874801483482295,Weekend,0,0,0,1,0,140,237.50266698850092,1551.28355382144,1.5874801483482295,0.005401134490966797
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,25,16,0,1,3.3503574393102,Weekend,0,0,0,1,0,140,574.3225596618723,1551.28355382144,3.3503574393102,0.005773067474365234
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,50,16,0,1,7.995125956353441,Weekend,0,0,0,1,0,140,1425.2685585368508,1551.28355382144,7.995125956353441,0.006554841995239258
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,100,16,0,1,10.967041211521673,Weekend,0,0,0,1,0,140,1974.490193280875,1551.28355382144,10.967041211521673,0.005568027496337891
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,150,16,0,1,12.594356971330528,Weekend,0,0,0,1,0,128,2064.3264133430494,1601.15143825007,12.594356971330528,0.005255222320556641
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,0,22,0,0,2.6116911668629603,Special,0,0,0,0,1,140,440.33891363436237,1551.28355382144,2.6116911668629603,0.005494832992553711
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,25,22,0,0,4.435306100540863,Special,0,0,0,0,1,140,780.019687234617,1551.28355382144,4.435306100540863,0.0057909488677978516
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,50,22,0,0,8.042278961522442,Special,0,0,0,0,1,128,1303.627155668546,1601.15143825007,8.042278961522442,0.005502939224243164
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,100,22,0,0,12.754881099691843,Special,0,0,0,0,1,128,2095.100362215781,1601.15143825007,12.754881099691843,0.00612187385559082
-0.0921984,51.5127289,-0.0990607,51.5195968,0.009708718334571419,150,22,0,0,12.627290923433176,Special,0,0,0,0,1,128,2071.599929645153,1601.15143825007,12.627290923433176,0.0053980350494384766
